Index Doc1,Index Doc2,Sentence Doc1,Sentence Doc2,Similarity_TF,Similarity_Sem
9,7,"Key consideration 9: An FMI should determine the amount and regularly test the sufficiency of its liquid resources through rigorous stress testing; An FMI should have clear procedures to report the results of its stress tests to appropriate decision makers at the FMI and to use these results to evaluate the adequacy of and adjust its liquidity risk-management framework; In conducting stress testing, an FMI should consider a wide range of relevant scenarios; Scenarios should include relevant peak historic price volatilities, shifts in other market factors such as price determinants and yield curves, multiple defaults over various time horizons, simultaneous pressures in funding and asset markets, and a spectrum of forward-looking stress scenarios in a variety of extreme but plausible market conditions; Scenarios should also take into account the design and operation of the FMI, include all entities that might pose material liquidity risks to the FMI (such as settlement banks, nostro agents, custodian banks, liquidity providers, and linked FMIs), and where appropriate, cover a multiday period; In all cases, an FMI should document its supporting rationale for, and should have appropriate governance arrangements relating to, the amount and form of total liquid resources it maintains.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.37615719806068676,0.7688485
9,9,"Key consideration 9: An FMI should determine the amount and regularly test the sufficiency of its liquid resources through rigorous stress testing; An FMI should have clear procedures to report the results of its stress tests to appropriate decision makers at the FMI and to use these results to evaluate the adequacy of and adjust its liquidity risk-management framework; In conducting stress testing, an FMI should consider a wide range of relevant scenarios; Scenarios should include relevant peak historic price volatilities, shifts in other market factors such as price determinants and yield curves, multiple defaults over various time horizons, simultaneous pressures in funding and asset markets, and a spectrum of forward-looking stress scenarios in a variety of extreme but plausible market conditions; Scenarios should also take into account the design and operation of the FMI, include all entities that might pose material liquidity risks to the FMI (such as settlement banks, nostro agents, custodian banks, liquidity providers, and linked FMIs), and where appropriate, cover a multiday period; In all cases, an FMI should document its supporting rationale for, and should have appropriate governance arrangements relating to, the amount and form of total liquid resources it maintains.","Proposed Rule 17Ad-22(e)(7)(viii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to address
foreseeable liquidity shortfalls that would not be covered by its liquid resources and seek to
avoid unwinding, revoking, or delaying the same-day settlement of payment obligations.",0.14748798492739287,1.0000001
9,10,"Key consideration 9: An FMI should determine the amount and regularly test the sufficiency of its liquid resources through rigorous stress testing; An FMI should have clear procedures to report the results of its stress tests to appropriate decision makers at the FMI and to use these results to evaluate the adequacy of and adjust its liquidity risk-management framework; In conducting stress testing, an FMI should consider a wide range of relevant scenarios; Scenarios should include relevant peak historic price volatilities, shifts in other market factors such as price determinants and yield curves, multiple defaults over various time horizons, simultaneous pressures in funding and asset markets, and a spectrum of forward-looking stress scenarios in a variety of extreme but plausible market conditions; Scenarios should also take into account the design and operation of the FMI, include all entities that might pose material liquidity risks to the FMI (such as settlement banks, nostro agents, custodian banks, liquidity providers, and linked FMIs), and where appropriate, cover a multiday period; In all cases, an FMI should document its supporting rationale for, and should have appropriate governance arrangements relating to, the amount and form of total liquid resources it maintains.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.12142930550760539,0.7307926
9,11,"Key consideration 9: An FMI should determine the amount and regularly test the sufficiency of its liquid resources through rigorous stress testing; An FMI should have clear procedures to report the results of its stress tests to appropriate decision makers at the FMI and to use these results to evaluate the adequacy of and adjust its liquidity risk-management framework; In conducting stress testing, an FMI should consider a wide range of relevant scenarios; Scenarios should include relevant peak historic price volatilities, shifts in other market factors such as price determinants and yield curves, multiple defaults over various time horizons, simultaneous pressures in funding and asset markets, and a spectrum of forward-looking stress scenarios in a variety of extreme but plausible market conditions; Scenarios should also take into account the design and operation of the FMI, include all entities that might pose material liquidity risks to the FMI (such as settlement banks, nostro agents, custodian banks, liquidity providers, and linked FMIs), and where appropriate, cover a multiday period; In all cases, an FMI should document its supporting rationale for, and should have appropriate governance arrangements relating to, the amount and form of total liquid resources it maintains.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.2903974639920726,0.37776494
10,0,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.16576007313153496,0.88568926
10,1,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.2958444509644267,0.7936796
10,2,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.17223338113915954,0.8318579
10,5,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.19612953102035996,0.7644328
10,6,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.19845745142605842,0.7344691
10,7,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.25157165915856844,0.79004794
10,8,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.14016670171304374,0.7657623
10,9,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(viii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to address
foreseeable liquidity shortfalls that would not be covered by its liquid resources and seek to
avoid unwinding, revoking, or delaying the same-day settlement of payment obligations.",0.35451410267475436,0.7307926
10,10,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.2895661593992429,0.99999964
10,11,"Key consideration 10: An FMI should establish explicit rules and procedures that enable the FMI to effect same-day and, where appropriate, intraday
  any other relevant aspects of its liquidity risk management framework;and multiday settlement of payment obligations on time following any individual or combined default among its participants; These rules and procedures should address unforeseen and potentially uncovered liquidity shortfalls and should aim to avoid unwinding, revoking, or delaying the same- day settlement of payment obligations; These rules and procedures should also indicate the FMI’s process to replenish any liquidity resources it may employ during a stress event, so that it can continue to operate in a safe and sound manner.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.25875499931048124,0.4805541
11,0,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.5664423708418324,0.5024459
11,2,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.31600345580057215,0.55804175
11,4,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(iii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it uses accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the
Clearing Supervision Act,344 or other relevant central bank, when available and wheredetermined to be practical by the board of directors of the covered clearing agency, to enhance
its management of liquidity risk.",0.3288169832764432,0.4678799
11,5,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.33343529673057726,0.38822797
11,6,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.4111537358910567,0.42977843
11,7,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.3951100237024606,0.38762158
11,8,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.29042183240637737,0.4176487
11,9,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(viii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to address
foreseeable liquidity shortfalls that would not be covered by its liquid resources and seek to
avoid unwinding, revoking, or delaying the same-day settlement of payment obligations.",0.3387377404736484,0.37776494
11,10,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.252559840203399,0.4805541
11,11,"Each covered clearing agency shall establish, implement, maintain and enforce written policies and procedures reasonably designed to, as applicable:
(7) Effectively measure, monitor, and manage the liquidity risk that arises in or is borne by the covered clearing agency, including measuring, monitoring, and managing its settlement and funding flows on an ongoing and timely basis, and its use of intraday liquidity by, at a minimum, doing the following.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.33853268977653306,1.0000004
12,1,"(i) Maintaining sufficient liquid resources at the minimum in all relevant currencies to effect same-day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the participant family that would generate the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.8152607686540376,0.47127524
12,2,"(i) Maintaining sufficient liquid resources at the minimum in all relevant currencies to effect same-day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the participant family that would generate the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.2654138363805287,0.46127188
12,3,"(i) Maintaining sufficient liquid resources at the minimum in all relevant currencies to effect same-day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the participant family that would generate the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions.","The Commission also proposed Rule 17Ad-22(a)(15)
to define “qualifying liquid resources,” which would include three types of assets, in each
relevant currency:
• cash held either at the central bank of issue or at creditworthy commercial banks;
• assets that are readily available and convertible into cash through either:
o prearranged funding arrangements without material adverse change limitations,
such as committed lines of credit, foreign exchange swaps, and repurchase
agreements, or
o other prearranged funding arrangements determined to be highly reliable even in
extreme but plausible market conditions by the board of directors of the covered
clearing agency following a review conducted for this purpose not less than
annually; and
• other assets that are readily available and eligible for pledging to (or conducting other
appropriate forms of transactions with) a relevant central bank, if the covered clearing
agency has access to routine credit at such central bank.",0.2449850040768572,0.7905716
12,7,"(i) Maintaining sufficient liquid resources at the minimum in all relevant currencies to effect same-day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the participant family that would generate the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.32916281495435284,0.38187402
12,9,"(i) Maintaining sufficient liquid resources at the minimum in all relevant currencies to effect same-day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the participant family that would generate the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions.","Proposed Rule 17Ad-22(e)(7)(viii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to address
foreseeable liquidity shortfalls that would not be covered by its liquid resources and seek to
avoid unwinding, revoking, or delaying the same-day settlement of payment obligations.",0.28754473946267256,0.41136125
12,11,"(i) Maintaining sufficient liquid resources at the minimum in all relevant currencies to effect same-day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the participant family that would generate the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.7184572723930689,0.68573666
13,2,(ii) Holding qualifying liquid resources sufficient to meet the minimum liquidity resource requirement under paragraph (e)(7)(i) of this section in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.,"Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.7003459730382724,0.44235885
